name,address,phone,hours,latitude,longitude
OBA-SABUNCU 18,,,,40.447843015874,49.926040384517
OBA-KESHLE 10,,,,40.393139,49.898
OBA-KESHLE 8,,,,40.396104405312,49.895311753426
OBA-KESHLE 4,,,,40.393939097545,49.895027
OBA-ULDUZ 1,,,,40.418100097545,49.897195
OBA-RAMANA 22,,,,40.463952443741,50.002205530771
OBA-RAMANA 5,,,,40.461028097545,50.012814
OBA-KESHLE,,,,40.392854097545,49.891103
OBA-KESHLE 9,,,,40.396227771026,49.889608987045
OBA-BALAXANI 2,,,,40.461526097545,49.926302
OBA-RAMANA 38,,,,40.472889,49.994806
OBA-RAMANA 30,,,,40.472607918892,50.002509339022
OBA-NERIMANOV 9,,,,40.400192097545,49.881537
OBA-ZABRAT 4,,,,40.471691097545,49.947378
OBA-BALAXANI,,,,40.460428097545,49.918423
OBA-RAMANA 20,,,,40.470787097545,50.015481
OBA-RAMANA 39,,,,40.471849406752,50.014194423348
OBA-HOVSAN 15,,,,40.358080097545,50.059411
OBA-ZABRAT 2,,,,40.472860097545,49.94459
OBA-RAMANA 2,,,,40.474118097545,50.007214
OBA-RAMANA 8,,,,40.477144097545,49.987789
OBA-RAMANA 31,,,,40.471097558291,50.02096165356
OBA-ZABRAT 22,,,,40.477223665246,49.960243657672
OBA-BALAXANI 4,,,,40.466308252439,49.922869474263
OBA-NERIMANOV 14,,,,40.401177097545,49.87622
OBA-ZABRAT 9,,,,40.475155097545,49.944871
OBA-RAMANA 36,,,,40.475796574551,50.009066328834
OBA-NERIMANOV 20,,,,40.40628195479,49.875830808402
OBA-HOVSAN 17,,,,40.359007344759,50.064239048799
OBA-NERIMANOV 6,,,,40.396401097545,49.875639
OBA-HOVSAN 6,,,,40.384555097545,50.079703
ZABRAT 15,,,,40.479490911533,49.959599357106
RAMANA 25,,,,40.480115012201,49.993404015341
OBA-HOVSAN 7,,,,40.364976097545,50.071211
OBA-ZABRAT 19,,,,40.479339432772,49.954549400993
OBA-BINE 57,,,,40.443785413973,50.068465749025
OBA-RAMANA 12,,,,40.477417097545,50.015435
OBA-RAMANA 18,,,,40.479178097545,50.011451
OBA-NERIMANOV 19,,,,40.407603097545,49.871132
OBA-ZABRAT 16,,,,40.478934905931,49.943409493366
OBA-NERIMANOV 12,,,,40.395055097545,49.871145
OBA-HOVSAN 18,,,,40.355044241944,50.066568184548
OBA-HOVSAN 20,,,,40.361843200451,50.072206106735
OBA-NERIMANOV 16,,,,40.404498097545,49.870538
OBA-HOVSAN 9,,,,40.359432097545,50.071133
OBA-HOVSAN 23,,,,40.380071079102,50.083513562568
OBA-ZABRAT 20,,,,40.475596672824,49.927186112629
OBA-HOVSAN 10,,,,40.364746097545,50.076929
OBA-ZABRAT 17,,,,40.47821021984,49.933245389223
OBA-XETAI 5,,,,40.383810097545,49.870235
OBA-RAMANA 26,,,,40.486024897331,49.977926868671
OBA-BALAXANI 3,,,,40.473315097545,49.919142
OBA-NERIMANOV,,,,40.404452097545,49.866633
OBA-BINE 44,,,,40.447844669263,50.071904015344
OBA-XETAI 4,,,,40.381330097545,49.869672
OBA-RAMANA 7,,,,40.487296097545,49.983716
OBA-HOVSAN 2,,,,40.364602097545,50.080165
OBA-HOVSAN,,,,40.358131097545,50.075722
OBA-HOVSAN 8,,,,40.360700097545,50.07769
OBA-BINE 73,,,,40.416125549327,50.089792810345
OBA-BINE 54,,,,40.436447065427,50.082719838895
OBA-BINE 72,,,,40.446019537436,50.076318184655
OBA-CERMET,,,,40.418930097545,49.866261
OBA-ZABRAT 14,,,,40.483400825029,49.938708526904
OBA-ZABRAT 18,,,,40.481074148104,49.928523696059
OBA-RAMANA,,,,40.489631097545,49.983227
OBA-ZABRAT 3,,,,40.488145097545,49.955344
OBA-BINE 5,,,,40.455193097545,50.070493
OBA-ULD_HOVSAN 4,,,,40.359220097545,50.080779
OBA-ZABRAT 24,,,,40.488921352195,49.956119973017
OBA-BINE 53,,,,40.420694043961,50.092300486704
OBA-HOVSAN 16,,,,40.367971745989,50.086645818582
OBA-NERIMANOV 2,,,,40.401054097545,49.85937
OBA-ZABRAT 21,,,,40.488322916422,49.94241143651
OBA-BINE 47,,,,40.441555838536,50.08555733583
OBA-BINE 27,,,,40.425005097545,50.094232
OBA-BINE 10,,,,40.447412097545,50.082844
OBA-NERIMANOV 23,,,,40.391402792836,49.85811230622
OBA-BINE 34,,,,40.421909270323,50.096112211352
BALAXANI 5,,,,40.478798990359,49.912196756174
OBA-RAMANA 19,,,,40.494222097545,49.982188
OBA-BINE 39,,,,40.436662497212,50.090954830276
OBA-BINE 66,,,,40.444617239108,50.086191161966
OBA-BINE 36,,,,40.424947196904,50.096403989006
OBA-ZABRAT 7,,,,40.491318097545,49.945636
OBA-BINE 42,,,,40.450457261278,50.08237617875
OBA-BINE 45,,,,40.449803738408,50.082940013492
OBA-HOVSAN 14,,,,40.374824097545,50.096325
OBA-HOVSAN 19,,,,40.383828240494,50.100250130306
OBA-ZABRAT 13,,,,40.493070097545,49.944074
OBA-28 MAY 2,,,,40.377855097545,49.856899
OBA-ZABRAT 10,,,,40.493920097545,49.946659
OBA-CHAPAYEV,,,,40.390388,49.853582
OBA-28 MAY 4,,,,40.380330097545,49.855808
OBA-BINE 2,,,,40.439251097545,50.093792
OBA-BINE 26,,,,40.434759097545,50.096684
OBA-CHAPAYEV 3,,,,40.38928156629,49.852608762248
OBA-BINE 21,,,,40.430755097545,50.099046
OBA-BINE 7,,,,40.450400097545,50.087718
OBA-BINE 61,,,,40.426092455519,50.10113633107
OBA-GENCLIK 8,,,,40.403093964774,49.851082422089
OBA-BINE 43,,,,40.437387058853,50.096536883612
OBA-BINE 46,,,,40.423430099933,50.102514701022
OBA-RAMANA 14,,,,40.497172097545,50.002684
OBA-BINE 14,,,,40.424427097545,50.102894
OBA-7 MKR 5,,,,40.427468097545,49.854447
OBA-HOVSAN 12,,,,40.372988097545,50.10145
OBA-BINE 40,,,,40.404600556319,50.107103662398
OBA-GENCLIK 1,,,,40.402925097545,49.848648
OBA-BINE 3,,,,40.421157097545,50.105222
OBA-BINE 41,,,,40.417279014348,50.106468447054
OBA-BINE 29,,,,40.409574097545,50.108075
OBA-7 MKR 9,,,,40.428093515655,49.85252511598
OBA-BINE 28,,,,40.424760097545,50.10504
OBA-BINE 71,,,,40.472293656727,50.070244701753
OBA-7 MKR 6,,,,40.432543097545,49.853415
OBA-RAMANA 35,,,,40.501623282619,49.980667472582
OBA-RAMANA 29,,,,40.501229458893,49.994550074495
OBA-BINE 58,,,,40.445752163316,50.096917728478
OBA-RAMANA 32,,,,40.501861038549,49.991868545442
OBA-7 MKR,,,,40.415503097545,49.846647
OBA-28 MAY 7,,,,40.380922097545,49.848129
OBA-BINE 55,,,,40.432599176435,50.10497037021
OBA-BINE 33,,,,40.450982239851,50.094846383931
OBA-7MKR 10,,,,40.428506097545,49.849378
OBA-BINE 50,,,,40.404429576171,50.11244105701
OBA-BINE 51,,,,40.416712436508,50.111660642334
OBA-GENCLIK 5,,,,40.411180780786,49.843634561813
OBA-7 MKR 2,,,,40.416849097545,49.844374
OBA-BINE 68,,,,40.451598483456,50.096694970008
OBA-BINE 63,,,,40.449336346767,50.098313396349
OBA-BINEQEDI 4,,,,40.423376097545,49.845648
OBA-BINE 24,,,,40.472732097545,50.076995
OBA-BINE 52,,,,40.422665092002,50.111685698782
OBA-7 MKR 7,,,,40.427944097545,49.845809
OBA-28 MAY 6,,,,40.380927097545,49.844109
OBA-8 MKR 3,,,,40.424485744502,49.844347329824
OBA-BINE 48,,,,40.418143952525,50.113767206652
OBA-BINE 75,,,,40.444111,50.104056
OBA-BINE 9,,,,40.419610097545,50.114591
OBA-AZADLIQ,,,,40.397487097545,49.839381
OBA-RAMANA 6,,,,40.507533097545,49.985326
OBA-GENCLIK 7,,,,40.399910898391,49.83878410503
OBA-28 MAY 3,,,,40.385404097545,49.840347
OBA-BINE 74,,,,40.427572718912,50.113682793254
OBA-BINE 8,,,,40.447067097545,50.104589
OBA-BINE 38,,,,40.483871657031,50.066897551566
OBA-7 MKR 8,,,,40.413088097545,49.838181
OBA-8 MKR 2,,,,40.417736919269,49.838674732636
OBA-BINEQEDI 19,,,,40.432207493129,49.842780608237
OBA-BINE 32,,,,40.452967876837,50.10236409207
OBA-NERIMANOV 8,,,,40.408558097545,49.836201
OBA-SAVALAN 6,,,,40.510585104249,49.972584813204
OBA-BINEQEDI,,,,40.436264097545,49.842112
OBA-BINE 13,,,,40.461744097545,50.098163
OBA-NERIMANOV 5,,,,40.399827097545,49.834256
OBA-BINE 6,,,,40.485086097545,50.073056
OBA-SAVALAN 11,,,,40.512222,49.971444
OBA-BINE 70,,,,40.429681923448,50.119343068139
OBA-BINE 59,,,,40.44757396525,50.111055704649
OBA-KUBINKA 1,,,,40.383248097545,49.834141
OBA-XUTOR 4,,,,40.423210319421,49.834391246733
BINE 35,,,,40.426983985655,50.121537421548
BINE 31,,,,40.449378789787,50.111478354729
OBA-XUTOR 5,,,,40.416886246795,49.832086929493
